Date,Open,High,Low,Close,Adj Close,Volume
2011-03-01,0.063000,0.063000,0.062000,0.062000,0.062000,191750
2011-03-02,0.062000,0.062000,0.060000,0.061000,0.061000,107500
2011-03-03,0.061000,0.061000,0.061000,0.061000,0.061000,0
2011-03-04,0.061000,0.061000,0.061000,0.061000,0.061000,0
2011-03-07,0.061000,0.065000,0.061000,0.061000,0.061000,92700
2011-03-08,0.061000,0.061000,0.061000,0.061000,0.061000,0
2011-03-09,0.061000,0.061000,0.060000,0.060000,0.060000,170000
2011-03-10,0.065000,0.065000,0.060000,0.060000,0.060000,55930
2011-03-11,0.060000,0.060000,0.060000,0.060000,0.060000,0
2011-03-15,0.056000,0.056000,0.050000,0.050000,0.050000,297570
2011-03-16,0.050000,0.050000,0.050000,0.050000,0.050000,0
2011-03-17,0.050000,0.050000,0.050000,0.050000,0.050000,0
2011-03-18,0.050000,0.050000,0.050000,0.050000,0.050000,0
2011-03-21,0.060000,0.060000,0.060000,0.060000,0.060000,10000
2011-03-22,0.060000,0.060000,0.060000,0.060000,0.060000,0
2011-03-23,0.060000,0.060000,0.060000,0.060000,0.060000,0
2011-03-24,0.056000,0.056000,0.056000,0.056000,0.056000,6000
2011-03-25,0.056000,0.056000,0.056000,0.056000,0.056000,0
2011-03-28,0.056000,0.056000,0.056000,0.056000,0.056000,0
2011-03-29,0.056000,0.056000,0.056000,0.056000,0.056000,0
2011-03-30,0.056000,0.056000,0.056000,0.056000,0.056000,0
2011-03-31,0.056000,0.056000,0.056000,0.056000,0.056000,0
2011-04-01,0.056000,0.056000,0.056000,0.056000,0.056000,0
2011-04-04,0.056000,0.056000,0.056000,0.056000,0.056000,10000
2011-04-05,0.056000,0.056000,0.056000,0.056000,0.056000,0
2011-04-06,0.056000,0.056000,0.056000,0.056000,0.056000,0
2011-04-07,0.056000,0.056000,0.056000,0.056000,0.056000,4000
2011-04-08,0.056000,0.056000,0.056000,0.056000,0.056000,0
2011-04-11,0.056000,0.056000,0.056000,0.056000,0.056000,0
2011-04-12,0.053000,0.053000,0.053000,0.053000,0.053000,10000
2011-04-13,0.053000,0.053000,0.053000,0.053000,0.053000,0
2011-04-14,0.053000,0.053000,0.053000,0.053000,0.053000,0
2011-04-15,0.053000,0.053000,0.053000,0.053000,0.053000,0
2011-04-18,0.053000,0.053000,0.053000,0.053000,0.053000,0
2011-04-19,0.053000,0.053000,0.053000,0.053000,0.053000,0
2011-04-20,0.053000,0.053000,0.053000,0.053000,0.053000,0
2011-04-21,0.053000,0.053000,0.053000,0.053000,0.053000,0
2011-04-27,0.053000,0.055000,0.053000,0.055000,0.055000,15000
2011-04-28,0.055000,0.055000,0.055000,0.055000,0.055000,0
2011-04-29,0.055000,0.055000,0.055000,0.055000,0.055000,0
2011-05-02,0.055000,0.055000,0.055000,0.055000,0.055000,2902000
2011-05-03,0.053000,0.054000,0.053000,0.054000,0.054000,90000
2011-05-04,0.054000,0.054000,0.054000,0.054000,0.054000,10000
2011-05-05,0.055000,0.055000,0.054000,0.054000,0.054000,64000
2011-05-06,0.054000,0.056000,0.054000,0.056000,0.056000,154350
2011-05-09,0.056000,0.056000,0.056000,0.056000,0.056000,0
2011-05-10,0.056000,0.056000,0.056000,0.056000,0.056000,0
2011-05-11,0.056000,0.056000,0.056000,0.056000,0.056000,1650
2011-05-12,0.056000,0.056000,0.056000,0.056000,0.056000,0
2011-05-13,0.056000,0.056000,0.056000,0.056000,0.056000,0
2011-05-16,0.055000,0.055000,0.052000,0.052000,0.052000,75001
2011-05-17,0.052000,0.052000,0.052000,0.052000,0.052000,0
2011-05-18,0.052000,0.052000,0.052000,0.052000,0.052000,0
2011-05-19,0.052000,0.052000,0.051000,0.051000,0.051000,138496
2011-05-20,0.051000,0.051000,0.051000,0.051000,0.051000,65000
2011-05-23,0.051000,0.051000,0.051000,0.051000,0.051000,25000
2011-05-24,0.051000,0.051000,0.051000,0.051000,0.051000,0
2011-05-25,0.051000,0.051000,0.051000,0.051000,0.051000,10000
2011-05-26,0.051000,0.051000,0.051000,0.051000,0.051000,0
2011-05-27,0.051000,0.051000,0.051000,0.051000,0.051000,0
2011-05-30,0.051000,0.051000,0.051000,0.051000,0.051000,0
2011-05-31,0.051000,0.051000,0.051000,0.051000,0.051000,0
2011-06-01,0.051000,0.051000,0.051000,0.051000,0.051000,0
2011-06-02,0.051000,0.051000,0.051000,0.051000,0.051000,0
2011-06-03,0.047000,0.047000,0.046000,0.046000,0.046000,405000
2011-06-06,0.046000,0.046000,0.046000,0.046000,0.046000,0
2011-06-07,0.046000,0.046000,0.046000,0.046000,0.046000,0
2011-06-08,0.046000,0.046000,0.046000,0.046000,0.046000,0
2011-06-09,0.046000,0.046000,0.046000,0.046000,0.046000,0
2011-06-10,0.041000,0.041000,0.041000,0.041000,0.041000,42561
2011-06-14,0.041000,0.041000,0.041000,0.041000,0.041000,0
2011-06-15,0.041000,0.041000,0.041000,0.041000,0.041000,0
2011-06-16,0.041000,0.041000,0.041000,0.041000,0.041000,0
2011-06-17,0.041000,0.041000,0.040000,0.040000,0.040000,30000
2011-06-20,0.040000,0.040000,0.040000,0.040000,0.040000,12800
2011-06-21,0.040000,0.040000,0.040000,0.040000,0.040000,0
2011-06-22,0.040000,0.040000,0.040000,0.040000,0.040000,0
2011-06-23,0.040000,0.040000,0.040000,0.040000,0.040000,0
2011-06-24,0.037000,0.037000,0.037000,0.037000,0.037000,50000
2011-06-27,0.035000,0.035000,0.035000,0.035000,0.035000,50000
2011-06-28,0.031000,0.031000,0.030000,0.030000,0.030000,350000
2011-06-29,0.031000,0.031000,0.030000,0.030000,0.030000,50000
2011-06-30,0.031000,0.031000,0.031000,0.031000,0.031000,267700
2011-07-01,0.031000,0.031000,0.031000,0.031000,0.031000,0
2011-07-04,0.040000,0.040000,0.040000,0.040000,0.040000,46000
2011-07-05,0.040000,0.040000,0.040000,0.040000,0.040000,0
2011-07-06,0.040000,0.040000,0.040000,0.040000,0.040000,0
2011-07-07,0.041000,0.041000,0.041000,0.041000,0.041000,4312
2011-07-08,0.045000,0.045000,0.045000,0.045000,0.045000,4000
2011-07-11,0.045000,0.045000,0.045000,0.045000,0.045000,0
2011-07-12,0.045000,0.045000,0.045000,0.045000,0.045000,0
2011-07-13,0.045000,0.045000,0.045000,0.045000,0.045000,0
2011-07-14,0.041000,0.041000,0.041000,0.041000,0.041000,91342
2011-07-15,0.041000,0.041000,0.041000,0.041000,0.041000,0
2011-07-18,0.041000,0.041000,0.041000,0.041000,0.041000,4346
2011-07-19,0.041000,0.041000,0.041000,0.041000,0.041000,0
2011-07-20,0.041000,0.041000,0.041000,0.041000,0.041000,0
2011-07-21,0.041000,0.041000,0.041000,0.041000,0.041000,0
2011-07-22,0.041000,0.041000,0.041000,0.041000,0.041000,0
2011-07-25,0.041000,0.041000,0.041000,0.041000,0.041000,0
2011-07-26,0.041000,0.041000,0.041000,0.041000,0.041000,0
2011-07-27,0.041000,0.041000,0.041000,0.041000,0.041000,0
2011-07-28,0.041000,0.041000,0.041000,0.041000,0.041000,0
2011-07-29,0.041000,0.041000,0.041000,0.041000,0.041000,0
2011-08-02,0.041000,0.041000,0.041000,0.041000,0.041000,0
2011-08-03,0.041000,0.041000,0.041000,0.041000,0.041000,0
2011-08-04,0.041000,0.041000,0.041000,0.041000,0.041000,0
2011-08-05,0.037000,0.037000,0.037000,0.037000,0.037000,20454
2011-08-08,0.037000,0.037000,0.037000,0.037000,0.037000,10000
2011-08-09,0.037000,0.037000,0.037000,0.037000,0.037000,0
2011-08-10,0.037000,0.037000,0.037000,0.037000,0.037000,0
2011-08-11,0.037000,0.037000,0.037000,0.037000,0.037000,0
2011-08-12,0.037000,0.037000,0.037000,0.037000,0.037000,0
2011-08-15,0.037000,0.037000,0.037000,0.037000,0.037000,0
2011-08-16,0.037000,0.037000,0.037000,0.037000,0.037000,0
2011-08-17,0.037000,0.037000,0.037000,0.037000,0.037000,0
2011-08-18,0.037000,0.037000,0.037000,0.037000,0.037000,0
2011-08-19,0.037000,0.037000,0.037000,0.037000,0.037000,0
2011-08-22,0.037000,0.037000,0.037000,0.037000,0.037000,49546
2011-08-23,0.037000,0.037000,0.037000,0.037000,0.037000,0
2011-08-24,0.037000,0.037000,0.037000,0.037000,0.037000,0
2011-08-25,0.037000,0.037000,0.037000,0.037000,0.037000,0
2011-08-26,0.037000,0.037000,0.037000,0.037000,0.037000,0
2011-08-29,0.037000,0.037000,0.037000,0.037000,0.037000,0
2011-08-30,0.037000,0.037000,0.037000,0.037000,0.037000,0
2011-08-31,0.037000,0.037000,0.037000,0.037000,0.037000,0
2011-09-01,0.037000,0.037000,0.037000,0.037000,0.037000,0
2011-09-02,0.037000,0.037000,0.037000,0.037000,0.037000,0
2011-09-05,0.037000,0.037000,0.037000,0.037000,0.037000,0
2011-09-06,0.037000,0.037000,0.037000,0.037000,0.037000,0
2011-09-07,0.037000,0.037000,0.037000,0.037000,0.037000,0
2011-09-08,0.037000,0.037000,0.037000,0.037000,0.037000,0
2011-09-09,0.033000,0.033000,0.033000,0.033000,0.033000,150000
2011-09-12,0.033000,0.033000,0.033000,0.033000,0.033000,0
2011-09-13,0.033000,0.033000,0.033000,0.033000,0.033000,0
2011-09-14,0.033000,0.033000,0.033000,0.033000,0.033000,0
2011-09-15,0.040000,0.040000,0.040000,0.040000,0.040000,50000
2011-09-16,0.040000,0.040000,0.040000,0.040000,0.040000,0
2011-09-19,0.040000,0.040000,0.040000,0.040000,0.040000,0
2011-09-20,0.049000,0.049000,0.049000,0.049000,0.049000,30000
2011-09-21,0.049000,0.049000,0.049000,0.049000,0.049000,0
2011-09-22,0.049000,0.049000,0.049000,0.049000,0.049000,0
2011-09-23,0.049000,0.049000,0.049000,0.049000,0.049000,0
2011-09-26,0.049000,0.049000,0.049000,0.049000,0.049000,0
2011-09-27,0.049000,0.049000,0.049000,0.049000,0.049000,0
2011-09-28,0.049000,0.049000,0.049000,0.049000,0.049000,0
2011-09-29,0.049000,0.049000,0.049000,0.049000,0.049000,0
2011-09-30,0.049000,0.049000,0.049000,0.049000,0.049000,0
2011-10-04,0.049000,0.049000,0.049000,0.049000,0.049000,0
2011-10-05,0.049000,0.049000,0.049000,0.049000,0.049000,0
2011-10-06,0.049000,0.049000,0.049000,0.049000,0.049000,0
2011-10-07,0.049000,0.049000,0.049000,0.049000,0.049000,0
2011-10-10,0.049000,0.049000,0.049000,0.049000,0.049000,0
2011-10-11,0.049000,0.049000,0.049000,0.049000,0.049000,0
2011-10-12,0.049000,0.049000,0.049000,0.049000,0.049000,0
2011-10-13,0.049000,0.049000,0.049000,0.049000,0.049000,0
2011-10-14,0.049000,0.049000,0.049000,0.049000,0.049000,0
2011-10-17,0.049000,0.049000,0.049000,0.049000,0.049000,0
2011-10-18,0.034000,0.034000,0.034000,0.034000,0.034000,10000
2011-10-19,0.041000,0.041000,0.041000,0.041000,0.041000,50000
2011-10-20,0.041000,0.041000,0.041000,0.041000,0.041000,50000
2011-10-21,0.041000,0.041000,0.041000,0.041000,0.041000,100000
2011-10-24,0.041000,0.041000,0.041000,0.041000,0.041000,0
2011-10-25,0.041000,0.041000,0.041000,0.041000,0.041000,0
2011-10-26,0.041000,0.041000,0.041000,0.041000,0.041000,0
2011-10-27,0.040000,0.040000,0.040000,0.040000,0.040000,46000
2011-10-28,0.040000,0.040000,0.040000,0.040000,0.040000,46000
2011-10-31,0.040000,0.040000,0.040000,0.040000,0.040000,0
2011-11-02,0.040000,0.040000,0.040000,0.040000,0.040000,0
2011-11-03,0.037000,0.037000,0.034000,0.034000,0.034000,243000
2011-11-04,0.034000,0.034000,0.034000,0.034000,0.034000,0
2011-11-07,0.034000,0.034000,0.034000,0.034000,0.034000,0
2011-11-08,0.034000,0.034000,0.034000,0.034000,0.034000,0
2011-11-09,0.034000,0.034000,0.034000,0.034000,0.034000,0
2011-11-10,0.030000,0.030000,0.030000,0.030000,0.030000,25000
2011-11-11,0.030000,0.030000,0.030000,0.030000,0.030000,0
2011-11-14,0.040000,0.040000,0.035000,0.035000,0.035000,25000
2011-11-15,0.035000,0.035000,0.035000,0.035000,0.035000,0
2011-11-16,0.035000,0.035000,0.035000,0.035000,0.035000,0
2011-11-17,0.035000,0.035000,0.035000,0.035000,0.035000,0
2011-11-18,0.035000,0.035000,0.035000,0.035000,0.035000,0
2011-11-21,0.030000,0.030000,0.030000,0.030000,0.030000,10000
2011-11-22,0.030000,0.030000,0.030000,0.030000,0.030000,0
2011-11-23,0.030000,0.030000,0.030000,0.030000,0.030000,40000
2011-11-24,0.030000,0.030000,0.030000,0.030000,0.030000,0
2011-11-25,0.030000,0.030000,0.030000,0.030000,0.030000,0
2011-11-28,0.032000,0.032000,0.032000,0.032000,0.032000,50000
2011-11-29,0.030000,0.030000,0.030000,0.030000,0.030000,50000
2011-11-30,0.030000,0.030000,0.030000,0.030000,0.030000,0
2011-12-01,0.030000,0.030000,0.030000,0.030000,0.030000,0
2011-12-02,0.030000,0.030000,0.030000,0.030000,0.030000,0
2011-12-05,0.030000,0.030000,0.030000,0.030000,0.030000,0
2011-12-06,0.030000,0.030000,0.030000,0.030000,0.030000,0
2011-12-07,0.030000,0.030000,0.030000,0.030000,0.030000,0
2011-12-08,0.030000,0.030000,0.030000,0.030000,0.030000,0
2011-12-09,0.030000,0.030000,0.030000,0.030000,0.030000,0
2011-12-12,0.016000,0.025000,0.016000,0.025000,0.025000,33350
2011-12-13,0.025000,0.025000,0.025000,0.025000,0.025000,0
2011-12-14,0.025000,0.025000,0.025000,0.025000,0.025000,0
2011-12-15,0.025000,0.025000,0.025000,0.025000,0.025000,0
2011-12-16,0.025000,0.025000,0.025000,0.025000,0.025000,0
2011-12-19,0.025000,0.025000,0.025000,0.025000,0.025000,10000
2011-12-20,0.025000,0.025000,0.025000,0.025000,0.025000,0
2011-12-21,0.025000,0.025000,0.025000,0.025000,0.025000,0
2011-12-22,0.025000,0.025000,0.025000,0.025000,0.025000,0
2011-12-23,0.025000,0.025000,0.025000,0.025000,0.025000,0
2011-12-28,0.025000,0.025000,0.025000,0.025000,0.025000,50000
2011-12-29,0.025000,0.025000,0.025000,0.025000,0.025000,0
2011-12-30,0.025000,0.025000,0.025000,0.025000,0.025000,45000
2012-01-03,0.025000,0.025000,0.025000,0.025000,0.025000,0
2012-01-04,0.025000,0.025000,0.025000,0.025000,0.025000,0
2012-01-05,0.025000,0.025000,0.025000,0.025000,0.025000,0
2012-01-06,0.025000,0.025000,0.025000,0.025000,0.025000,0
2012-01-09,0.025000,0.025000,0.025000,0.025000,0.025000,0
2012-01-10,0.025000,0.025000,0.025000,0.025000,0.025000,0
2012-01-11,0.025000,0.025000,0.025000,0.025000,0.025000,0
2012-01-12,0.025000,0.025000,0.025000,0.025000,0.025000,0
2012-01-13,0.025000,0.025000,0.025000,0.025000,0.025000,0
2012-01-16,0.025000,0.025000,0.025000,0.025000,0.025000,0
2012-01-17,0.025000,0.025000,0.025000,0.025000,0.025000,0
2012-01-18,0.025000,0.025000,0.025000,0.025000,0.025000,0
2012-01-19,0.025000,0.025000,0.025000,0.025000,0.025000,0
2012-01-20,0.025000,0.025000,0.025000,0.025000,0.025000,0
2012-01-23,0.025000,0.025000,0.025000,0.025000,0.025000,0
2012-01-24,0.025000,0.025000,0.025000,0.025000,0.025000,0
2012-01-25,0.025000,0.025000,0.025000,0.025000,0.025000,0
2012-01-27,0.025000,0.025000,0.025000,0.025000,0.025000,0
2012-01-30,0.025000,0.025000,0.025000,0.025000,0.025000,0
2012-01-31,0.025000,0.025000,0.025000,0.025000,0.025000,0
2012-02-01,0.025000,0.025000,0.025000,0.025000,0.025000,0
2012-02-02,0.025000,0.025000,0.025000,0.025000,0.025000,0
2012-02-03,0.025000,0.025000,0.025000,0.025000,0.025000,0
2012-02-06,0.025000,0.025000,0.025000,0.025000,0.025000,0
2012-02-07,0.025000,0.025000,0.025000,0.025000,0.025000,0
2012-02-08,0.025000,0.025000,0.025000,0.025000,0.025000,0
2012-02-09,0.025000,0.025000,0.025000,0.025000,0.025000,0
2012-02-10,0.025000,0.025000,0.025000,0.025000,0.025000,0
2012-02-13,0.025000,0.025000,0.025000,0.025000,0.025000,0
2012-02-14,0.023000,0.023000,0.022000,0.022000,0.022000,350000
2012-02-15,0.022000,0.022000,0.022000,0.022000,0.022000,0
2012-02-16,0.022000,0.022000,0.022000,0.022000,0.022000,0
2012-02-17,0.022000,0.022000,0.022000,0.022000,0.022000,0
2012-02-20,0.022000,0.022000,0.022000,0.022000,0.022000,37500
2012-02-21,0.022000,0.022000,0.022000,0.022000,0.022000,0
2012-02-22,0.022000,0.022000,0.022000,0.022000,0.022000,0
2012-02-23,0.019000,0.020000,0.019000,0.020000,0.020000,47498
2012-02-24,0.025000,0.026000,0.025000,0.025000,0.025000,375000
2012-02-27,0.025000,0.025000,0.025000,0.025000,0.025000,137500
2012-02-28,0.028000,0.028000,0.028000,0.028000,0.028000,100000
2012-02-29,0.028000,0.028000,0.028000,0.028000,0.028000,0
2012-03-01,0.028000,0.028000,0.028000,0.028000,0.028000,0
2012-03-02,0.028000,0.028000,0.028000,0.028000,0.028000,0
2012-03-05,0.028000,0.028000,0.028000,0.028000,0.028000,0
2012-03-06,0.028000,0.028000,0.028000,0.028000,0.028000,0
2012-03-07,0.028000,0.028000,0.028000,0.028000,0.028000,200000
2012-03-08,0.028000,0.028000,0.028000,0.028000,0.028000,0
2012-03-09,0.028000,0.028000,0.028000,0.028000,0.028000,0
2012-03-12,0.028000,0.028000,0.028000,0.028000,0.028000,0
2012-03-13,0.028000,0.028000,0.028000,0.028000,0.028000,0
2012-03-14,0.028000,0.028000,0.028000,0.028000,0.028000,0
2012-03-15,0.028000,0.028000,0.028000,0.028000,0.028000,0
2012-03-16,0.028000,0.028000,0.028000,0.028000,0.028000,100000
2012-03-19,0.028000,0.028000,0.028000,0.028000,0.028000,0
2012-03-20,0.028000,0.028000,0.028000,0.028000,0.028000,0
2012-03-21,0.028000,0.028000,0.028000,0.028000,0.028000,0
2012-03-22,0.029000,0.030000,0.029000,0.030000,0.030000,154000
2012-03-23,0.030000,0.030000,0.030000,0.030000,0.030000,0
2012-03-26,0.030000,0.030000,0.030000,0.030000,0.030000,0
2012-03-27,0.030000,0.030000,0.030000,0.030000,0.030000,0
2012-03-28,0.030000,0.030000,0.030000,0.030000,0.030000,0
2012-03-29,0.030000,0.030000,0.030000,0.030000,0.030000,0
2012-03-30,0.030000,0.030000,0.030000,0.030000,0.030000,0
2012-04-02,0.030000,0.030000,0.030000,0.030000,0.030000,0
2012-04-03,0.030000,0.030000,0.030000,0.030000,0.030000,0
2012-04-04,0.030000,0.030000,0.030000,0.030000,0.030000,0
2012-04-05,0.030000,0.030000,0.030000,0.030000,0.030000,0
2012-04-10,0.030000,0.030000,0.030000,0.030000,0.030000,0
2012-04-11,0.030000,0.030000,0.030000,0.030000,0.030000,0
2012-04-12,0.030000,0.030000,0.030000,0.030000,0.030000,0
2012-04-13,0.030000,0.030000,0.030000,0.030000,0.030000,0
2012-04-16,0.030000,0.030000,0.030000,0.030000,0.030000,0
2012-04-17,0.030000,0.030000,0.030000,0.030000,0.030000,0
2012-04-18,0.030000,0.030000,0.030000,0.030000,0.030000,0
2012-04-19,0.030000,0.030000,0.030000,0.030000,0.030000,0
2012-04-20,0.022000,0.022000,0.022000,0.022000,0.022000,10000
2012-04-23,0.022000,0.022000,0.022000,0.022000,0.022000,0
2012-04-24,0.022000,0.022000,0.022000,0.022000,0.022000,60000
2012-04-26,0.022000,0.022000,0.022000,0.022000,0.022000,0
2012-04-27,0.022000,0.022000,0.022000,0.022000,0.022000,1
2012-04-30,0.020000,0.022000,0.020000,0.022000,0.022000,20799
2012-05-01,0.022000,0.022000,0.022000,0.022000,0.022000,0
2012-05-02,0.022000,0.022000,0.022000,0.022000,0.022000,0
2012-05-03,0.022000,0.022000,0.022000,0.022000,0.022000,0
2012-05-04,0.025000,0.025000,0.025000,0.025000,0.025000,4000
2012-05-07,0.025000,0.025000,0.025000,0.025000,0.025000,0
2012-05-08,0.025000,0.025000,0.025000,0.025000,0.025000,0
2012-05-09,0.025000,0.025000,0.025000,0.025000,0.025000,0
2012-05-10,0.025000,0.025000,0.025000,0.025000,0.025000,0
2012-05-11,0.025000,0.025000,0.025000,0.025000,0.025000,0
2012-05-14,0.025000,0.025000,0.025000,0.025000,0.025000,0
2012-05-15,0.025000,0.025000,0.025000,0.025000,0.025000,0
2012-05-16,0.025000,0.025000,0.025000,0.025000,0.025000,0
2012-05-17,0.025000,0.025000,0.025000,0.025000,0.025000,0
2012-05-18,0.022000,0.022000,0.022000,0.022000,0.022000,9735
2012-05-21,0.022000,0.022000,0.022000,0.022000,0.022000,0
2012-05-22,0.022000,0.022000,0.022000,0.022000,0.022000,0
2012-05-23,0.022000,0.022000,0.022000,0.022000,0.022000,0
2012-05-24,0.022000,0.022000,0.022000,0.022000,0.022000,50000
2012-05-25,0.022000,0.022000,0.022000,0.022000,0.022000,0
2012-05-28,0.022000,0.022000,0.022000,0.022000,0.022000,0
2012-05-29,0.022000,0.022000,0.022000,0.022000,0.022000,0
2012-05-30,0.022000,0.022000,0.022000,0.022000,0.022000,0
2012-05-31,0.022000,0.022000,0.022000,0.022000,0.022000,0
2012-06-01,0.022000,0.022000,0.022000,0.022000,0.022000,0
2012-06-04,0.022000,0.022000,0.022000,0.022000,0.022000,0
2012-06-05,0.022000,0.022000,0.022000,0.022000,0.022000,0
2012-06-06,0.022000,0.022000,0.022000,0.022000,0.022000,0
2012-06-07,0.022000,0.022000,0.022000,0.022000,0.022000,0
2012-06-08,0.022000,0.022000,0.022000,0.022000,0.022000,0
2012-06-12,0.022000,0.022000,0.022000,0.022000,0.022000,0
2012-06-13,0.022000,0.022000,0.022000,0.022000,0.022000,0
2012-06-14,0.022000,0.022000,0.022000,0.022000,0.022000,0
2012-06-15,0.022000,0.022000,0.022000,0.022000,0.022000,0
2012-06-18,0.022000,0.022000,0.022000,0.022000,0.022000,0
2012-06-19,0.022000,0.022000,0.022000,0.022000,0.022000,0
2012-06-20,0.015000,0.015000,0.015000,0.015000,0.015000,173080
2012-06-21,0.015000,0.015000,0.015000,0.015000,0.015000,34590
2012-06-22,0.013000,0.015000,0.013000,0.015000,0.015000,150000
2012-06-25,0.013000,0.013000,0.013000,0.013000,0.013000,46410
2012-06-26,0.013000,0.014000,0.013000,0.014000,0.014000,115000
2012-06-27,0.014000,0.014000,0.014000,0.014000,0.014000,4000
2012-06-28,0.014000,0.014000,0.014000,0.014000,0.014000,0
2012-06-29,0.014000,0.014000,0.014000,0.014000,0.014000,74000
2012-07-02,0.014000,0.014000,0.014000,0.014000,0.014000,11059
2012-07-03,0.014000,0.014000,0.014000,0.014000,0.014000,40000
2012-07-04,0.014000,0.014000,0.014000,0.014000,0.014000,0
2012-07-05,0.014000,0.014000,0.014000,0.014000,0.014000,0
2012-07-06,0.014000,0.014000,0.014000,0.014000,0.014000,0
2012-07-09,0.014000,0.014000,0.014000,0.014000,0.014000,0
2012-07-10,0.014000,0.014000,0.014000,0.014000,0.014000,0
2012-07-11,0.014000,0.014000,0.014000,0.014000,0.014000,0
2012-07-12,0.014000,0.014000,0.014000,0.014000,0.014000,0
2012-07-13,0.014000,0.014000,0.014000,0.014000,0.014000,0
2012-07-16,0.014000,0.014000,0.014000,0.014000,0.014000,0
2012-07-17,0.014000,0.014000,0.014000,0.014000,0.014000,0
2012-07-18,0.014000,0.014000,0.014000,0.014000,0.014000,0
2012-07-19,0.014000,0.014000,0.014000,0.014000,0.014000,0
2012-07-20,0.014000,0.014000,0.014000,0.014000,0.014000,0
2012-07-23,0.014000,0.014000,0.014000,0.014000,0.014000,0
2012-07-24,0.014000,0.014000,0.014000,0.014000,0.014000,0
2012-07-25,0.014000,0.014000,0.014000,0.014000,0.014000,0
2012-07-26,0.014000,0.014000,0.014000,0.014000,0.014000,0
2012-07-27,0.014000,0.014000,0.014000,0.014000,0.014000,0
2012-07-30,0.015000,0.015000,0.015000,0.015000,0.015000,100000
2012-07-31,0.015000,0.015000,0.015000,0.015000,0.015000,0
2012-08-01,0.014000,0.017000,0.014000,0.017000,0.017000,200000
2012-08-02,0.017000,0.017000,0.017000,0.017000,0.017000,0
2012-08-03,0.017000,0.017000,0.017000,0.017000,0.017000,0
2012-08-06,0.017000,0.017000,0.017000,0.017000,0.017000,0
2012-08-07,0.017000,0.017000,0.017000,0.017000,0.017000,0
2012-08-08,0.017000,0.017000,0.017000,0.017000,0.017000,0
2012-08-09,0.017000,0.017000,0.017000,0.017000,0.017000,0
2012-08-10,0.017000,0.017000,0.017000,0.017000,0.017000,0
2012-08-13,0.017000,0.017000,0.017000,0.017000,0.017000,0
2012-08-14,0.017000,0.017000,0.017000,0.017000,0.017000,0
2012-08-15,0.017000,0.017000,0.017000,0.017000,0.017000,0
2012-08-16,0.017000,0.017000,0.017000,0.017000,0.017000,0
2012-08-17,0.017000,0.017000,0.017000,0.017000,0.017000,0
2012-08-20,0.017000,0.017000,0.017000,0.017000,0.017000,0
2012-08-21,0.017000,0.017000,0.017000,0.017000,0.017000,0
2012-08-22,0.017000,0.017000,0.017000,0.017000,0.017000,0
2012-08-23,0.017000,0.017000,0.017000,0.017000,0.017000,0
2012-08-24,0.017000,0.017000,0.017000,0.017000,0.017000,0
2012-08-27,0.013000,0.013000,0.013000,0.013000,0.013000,10000
2012-08-28,0.013000,0.013000,0.013000,0.013000,0.013000,0
2012-08-29,0.013000,0.013000,0.013000,0.013000,0.013000,0
2012-08-30,0.013000,0.013000,0.013000,0.013000,0.013000,51338
2012-08-31,0.013000,0.013000,0.013000,0.013000,0.013000,0
2012-09-03,0.013000,0.013000,0.013000,0.013000,0.013000,0
2012-09-04,0.013000,0.013000,0.013000,0.013000,0.013000,0
2012-09-05,0.013000,0.013000,0.013000,0.013000,0.013000,0
2012-09-06,0.013000,0.013000,0.013000,0.013000,0.013000,0
2012-09-07,0.013000,0.013000,0.013000,0.013000,0.013000,0
2012-09-10,0.013000,0.013000,0.013000,0.013000,0.013000,0
2012-09-11,0.017000,0.017000,0.017000,0.017000,0.017000,10000
2012-09-12,0.019000,0.019000,0.019000,0.019000,0.019000,250000
2012-09-13,0.019000,0.019000,0.019000,0.019000,0.019000,0
2012-09-14,0.019000,0.019000,0.019000,0.019000,0.019000,0
2012-09-17,0.019000,0.019000,0.019000,0.019000,0.019000,0
2012-09-18,0.019000,0.019000,0.019000,0.019000,0.019000,0
2012-09-19,0.019000,0.019000,0.019000,0.019000,0.019000,0
2012-09-20,0.019000,0.019000,0.019000,0.019000,0.019000,0
2012-09-21,0.019000,0.019000,0.019000,0.019000,0.019000,0
2012-09-24,0.019000,0.019000,0.019000,0.019000,0.019000,0
2012-09-25,0.019000,0.019000,0.019000,0.019000,0.019000,0
2012-09-26,0.019000,0.019000,0.019000,0.019000,0.019000,0
2012-09-27,0.019000,0.019000,0.019000,0.019000,0.019000,0
2012-09-28,0.019000,0.019000,0.019000,0.019000,0.019000,0
2012-10-01,0.019000,0.019000,0.019000,0.019000,0.019000,0
2012-10-02,0.019000,0.019000,0.019000,0.019000,0.019000,0
2012-10-03,0.019000,0.019000,0.019000,0.019000,0.019000,0
2012-10-04,0.019000,0.019000,0.019000,0.019000,0.019000,0
2012-10-05,0.019000,0.019000,0.019000,0.019000,0.019000,0
2012-10-08,0.024000,0.025000,0.024000,0.025000,0.025000,224368
2012-10-09,0.025000,0.025000,0.025000,0.025000,0.025000,0
2012-10-10,0.025000,0.025000,0.025000,0.025000,0.025000,0
2012-10-11,0.025000,0.025000,0.025000,0.025000,0.025000,0
2012-10-12,0.025000,0.025000,0.025000,0.025000,0.025000,0
